0.029463 0.029463 0.029487 0.029533 0.029568 0.029400 0.029486 0.029687 0.029171 0.028779 0.029535 0.029591 0.029157 0.029112 0.029904 0.030823 0.204284 0.305323 0.703684 -0.856208 0.000000
-0.029463 -0.029463 -0.029485 -0.029328 -0.029218 -0.029638 -0.029853 -0.029283 -0.028882 -0.028736 -0.029516 -0.029682 -0.028880 -0.030050 -0.028598 -0.029238 0.794101 0.471047 -0.679049 -0.609791 1.000000
0.023582 0.058386 0.023340 0.058465 0.023500 0.058277 0.023277 0.058633 0.023271 0.058555 0.023159 0.057127 0.024213 0.057864 0.023814 0.061855 -0.924212 -0.531759 0.299602 0.816205 0.000000
-0.023582 -0.058386 -0.023789 -0.058428 -0.023631 -0.058637 -0.022541 -0.057933 -0.024795 -0.057707 -0.024106 -0.055362 -0.022108 -0.059168 -0.023967 -0.055418 0.333917 -0.565695 0.090570 0.335913 1.000000
0.000306 0.083138 0.000381 0.083226 0.000254 0.082049 0.002029 0.081253 -0.001184 0.084328 0.001185 0.081296 0.001161 0.081007 -0.003825 0.085650 0.074645 -0.720926 0.943590 0.061570 0.000000
-0.000306 -0.083138 -0.000317 -0.083134 -0.000054 -0.083095 -0.000531 -0.084097 -0.002765 -0.083964 -0.000636 -0.082482 0.001842 -0.083835 0.006706 -0.078903 0.234350 0.633733 -0.001465 0.678459 1.000000
-0.035778 0.095829 -0.036079 0.096322 -0.037257 0.096741 -0.037044 0.097135 -0.033773 0.095840 -0.040247 0.093121 -0.038006 0.103420 -0.037579 0.093112 0.308218 -0.272484 0.132959 -0.994845 0.000000
0.035778 -0.095829 0.035537 -0.096455 0.034588 -0.094152 0.035132 -0.097681 0.037798 -0.097262 0.040321 -0.092824 0.029558 -0.098204 0.042907 -0.098734 -0.605517 0.083949 -0.959597 -0.793129 1.000000
-0.077733 0.092104 -0.078735 0.091621 -0.078498 0.094155 -0.071758 0.085942 -0.077006 0.089730 -0.070155 0.091762 -0.075277 0.095870 -0.089012 0.091622 0.973305 -0.715414 -0.445602 -0.067567 0.000000
0.077733 -0.092104 0.077792 -0.091562 0.078934 -0.092051 0.076304 -0.091213 0.079407 -0.094975 0.078972 -0.082367 0.062067 -0.088631 0.078615 -0.094731 0.794864 0.530237 -0.390636 -0.928288 1.000000
-0.118158 0.071134 -0.117298 0.070621 -0.116657 0.070216 -0.122857 0.072763 -0.107435 0.070165 -0.121658 0.076123 -0.120345 0.069844 -0.114234 0.077592 0.329107 0.629662 -0.121584 0.645043 0.000000
0.118158 -0.071134 0.117162 -0.072425 0.121029 -0.068393 0.124492 -0.072179 0.115079 -0.070457 0.115805 -0.066295 0.109296 -0.085648 0.114598 -0.076916 -0.852208 0.755781 0.507792 -0.064016 1.000000
-0.150539 0.034988 -0.151301 0.035332 -0.154649 0.038544 -0.154181 0.037999 -0.153455 0.027432 -0.149405 0.047534 -0.141920 0.031088 -0.146784 0.014990 0.164694 -0.176067 -0.120999 0.960762 0.000000
0.150539 -0.034988 0.151644 -0.032882 0.148953 -0.033271 0.144193 -0.036691 0.142648 -0.034176 0.134698 -0.032690 0.173849 -0.023709 0.138981 -0.047877 0.307221 0.678425 0.035324 -0.215464 1.000000
-0.170045 -0.012265 -0.169794 -0.011125 -0.173338 -0.008966 -0.165471 -0.009128 -0.175931 -0.025703 -0.172484 0.001547 -0.170203 -0.002736 -0.148038 -0.016314 0.467139 -0.548016 0.320551 -0.808922 0.000000
0.170045 0.012265 0.168780 0.011822 0.171886 0.009305 0.172509 0.006462 0.168921 0.016531 0.153165 0.018752 0.177151 0.007888 0.163327 0.034237 0.351667 -0.061432 0.782960 -0.806889 1.000000
-0.173853 -0.065493 -0.173559 -0.065420 -0.177229 -0.068379 -0.169754 -0.078528 -0.182631 -0.063167 -0.179057 -0.041822 -0.183469 -0.086307 -0.176926 0.003817 -0.472444 0.935563 -0.696436 0.279140 0.000000
0.173853 0.065493 0.173031 0.066366 0.176943 0.062566 0.169076 0.066569 0.169665 0.069246 0.201947 0.058722 0.217334 0.079359 0.183831 0.079188 -0.509791 0.026140 -0.230059 0.730427 1.000000
-0.161118 -0.119304 -0.164185 -0.120725 -0.161832 -0.120389 -0.158043 -0.125443 -0.164810 -0.122840 -0.145329 -0.106888 -0.166735 -0.133359 -0.202846 -0.059311 0.939154 0.654573 0.443844 0.880713 0.000000
0.161118 0.119304 0.157807 0.118342 0.158479 0.117955 0.163902 0.111846 0.170177 0.116637 0.152434 0.154317 0.168858 0.115619 0.132777 0.125801 -0.471497 0.891477 -0.364415 -0.352411 1.000000
-0.132720 -0.168680 -0.132147 -0.166624 -0.132406 -0.166448 -0.148251 -0.174751 -0.141660 -0.172942 -0.119183 -0.196630 -0.129028 -0.147902 -0.138331 -0.141562 -0.418135 -0.927105 -0.658896 0.673378 0.000000
0.132720 0.168680 0.132798 0.169045 0.135512 0.159993 0.116180 0.168539 0.141314 0.170995 0.144305 0.154822 0.133907 0.202030 0.134551 0.188832 -0.992409 0.451990 -0.586927 -0.466532 1.000000
-0.090882 -0.209406 -0.090696 -0.209770 -0.093277 -0.215811 -0.083808 -0.211870 -0.075501 -0.190762 -0.111047 -0.201537 -0.108676 -0.215096 -0.073874 -0.169057 0.875292 0.262810 0.617961 0.361992 0.000000
0.090882 0.209406 0.090343 0.209603 0.093433 0.218173 0.090865 0.202240 0.079783 0.202223 0.061396 0.200170 0.124075 0.181584 0.084478 0.174458 -0.194989 0.329250 0.307797 -0.758646 1.000000
-0.038756 -0.238317 -0.037728 -0.236995 -0.045165 -0.240519 -0.036536 -0.248434 -0.028842 -0.228909 -0.038454 -0.246703 -0.051519 -0.228835 -0.043044 -0.252347 -0.263104 -0.684736 0.658911 0.003061 0.000000
0.038756 0.238317 0.038794 0.234978 0.036805 0.237854 0.039408 0.228753 0.039857 0.215686 0.063991 0.217525 0.039114 0.250633 0.012444 0.236635 -0.366706 0.966717 -0.629900 0.169871 1.000000
0.019987 -0.253389 0.018545 -0.252568 0.029056 -0.249854 0.006033 -0.255272 0.023219 -0.253246 0.006561 -0.248207 0.022477 -0.252809 0.005095 -0.220227 0.228222 -0.820441 0.166822 0.883520 0.000000
-0.019987 0.253389 -0.016223 0.255649 -0.009019 0.247567 -0.013243 0.241701 -0.020086 0.278402 0.011055 0.219995 -0.010707 0.276928 0.016272 0.303366 0.148771 -0.346510 0.716662 -0.476082 1.000000
0.081514 -0.253719 0.083196 -0.255747 0.087012 -0.260219 0.070012 -0.265050 0.082221 -0.278790 0.074168 -0.278557 0.130500 -0.258144 0.083495 -0.280287 0.794294 0.916718 -0.791795 0.716977 0.000000
-0.081514 0.253719 -0.084184 0.256231 -0.083092 0.255843 -0.089645 0.267448 -0.068998 0.267702 -0.049367 0.234439 -0.056904 0.248910 -0.106945 0.262305 -0.361200 0.478394 0.798346 0.505689 1.000000
0.142120 -0.239415 0.148091 -0.240753 0.143802 -0.237938 0.132376 -0.253800 0.132277 -0.251172 0.135448 -0.217800 0.139992 -0.275748 0.152634 -0.263961 -0.304759 -0.946616 -0.768363 0.336617 0.000000
-0.142120 0.239415 -0.138035 0.241707 -0.144193 0.242192 -0.128687 0.255043 -0.132549 0.214737 -0.187691 0.194943 -0.154091 0.226263 -0.265982 0.277227 0.382660 -0.346906 -0.592351 -0.501994 1.000000
0.198451 -0.211445 0.197019 -0.212155 0.197484 -0.208121 0.204708 -0.207240 0.186237 -0.206321 0.233153 -0.192530 0.243248 -0.118872 0.158625 -0.291180 -0.135688 0.193611 0.443969 -0.712066 0.000000
-0.198451 0.211445 -0.197231 0.210308 -0.187211 0.207338 -0.189950 0.242563 -0.193287 0.205944 -0.187029 0.144369 -0.178658 0.155974 -0.214918 0.197887 0.914622 -0.210655 0.090401 0.608215 1.000000
0.247653 -0.171449 0.250085 -0.173109 0.253679 -0.167986 0.244499 -0.162824 0.254061 -0.194809 0.237820 -0.158944 0.207940 -0.221367 0.178400 -0.245751 -0.187823 0.798710 0.755816 -0.530640 0.000000
-0.247653 0.171449 -0.249158 0.165623 -0.246241 0.172515 -0.242617 0.166476 -0.221474 0.181862 -0.221417 0.202857 -0.172374 0.184284 -0.211643 0.131444 0.153950 0.203643 0.010552 0.832224 1.000000
0.287465 -0.121558 0.291072 -0.122641 0.306143 -0.113898 0.272643 -0.128843 0.321199 -0.079479 0.269147 -0.137985 0.278619 -0.096602 0.375814 -0.009909 0.635220 -0.187950 0.156238 0.094161 0.000000
-0.287465 0.121558 -0.283629 0.127275 -0.279405 0.105883 -0.307717 0.096152 -0.285505 0.081334 -0.294275 0.098942 -0.262021 0.167253 -0.214146 0.090638 -0.192302 -0.608292 0.966125 -0.975137 1.000000
0.316253 -0.064213 0.315950 -0.058220 0.306217 -0.053331 0.329537 -0.080308 0.316899 -0.036227 0.342181 -0.095792 0.284839 -0.049821 0.231515 -0.032669 0.288498 0.463838 0.180885 0.400544 0.000000
-0.316253 0.064213 -0.316149 0.062073 -0.318266 0.051093 -0.331914 0.035162 -0.295116 0.105041 -0.311806 0.084438 -0.303560 0.120003 -0.303897 0.109962 -0.891070 0.880693 0.527754 0.721277 1.000000
0.333009 -0.002000 0.327226 0.007583 0.330070 -0.000953 0.332564 -0.004625 0.310286 0.022550 0.367584 0.031499 0.296672 -0.022334 0.240147 0.028537 0.638220 0.995770 0.406957 0.827182 0.000000
-0.333009 0.002000 -0.334300 -0.005882 -0.340186 0.005192 -0.333205 -0.008329 -0.339505 0.081846 -0.453861 0.029908 -0.304579 -0.063904 -0.328820 -0.029629 0.542035 -0.287809 0.118473 -0.383824 1.000000
0.337312 0.062487 0.335053 0.067145 0.339501 0.059965 0.330713 0.077163 0.382198 -0.022381 0.296102 0.053867 0.273870 0.125738 0.332579 0.031465 -0.621018 -0.257659 0.306672 0.552569 0.000000
-0.337312 -0.062487 -0.332768 -0.066118 -0.349582 -0.061611 -0.304067 -0.076273 -0.351776 -0.132602 -0.342501 -0.080533 -0.390000 -0.100602 -0.300329 -0.103562 -0.567947 0.353969 -0.120250 0.185390 1.000000
0.329273 0.126758 0.325149 0.131440 0.332109 0.114416 0.320834 0.156147 0.332209 0.188347 0.346628 0.130966 0.352563 0.091904 0.227951 0.052536 -0.325822 0.048455 -0.749324 -0.977854 0.000000
-0.329273 -0.126758 -0.326830 -0.120827 -0.310172 -0.145519 -0.304538 -0.115062 -0.333571 -0.109630 -0.330458 -0.252698 -0.272705 -0.269714 -0.373743 -0.084933 0.499987 -0.527774 0.482375 -0.198096 1.000000
0.309460 0.188520 0.302108 0.186986 0.314096 0.202605 0.329723 0.205765 0.305573 0.184757 0.252659 0.267577 0.227969 0.245798 0.391352 0.170537 0.473198 -0.487044 0.416129 0.319196 0.000000
-0.309460 -0.188520 -0.305401 -0.194555 -0.299090 -0.156911 -0.349517 -0.197591 -0.355101 -0.250064 -0.310586 -0.125055 -0.404337 -0.211648 -0.217401 -0.383291 0.215308 0.578585 -0.233816 -0.854887 1.000000
0.278820 0.245743 0.278967 0.234475 0.267410 0.241777 0.264613 0.210906 0.311498 0.253670 0.187247 0.218892 0.307848 0.301013 0.119925 0.295210 0.216490 -0.834339 -0.482665 0.626492 0.000000
-0.278820 -0.245743 -0.292114 -0.243625 -0.271256 -0.235253 -0.273170 -0.231990 -0.274595 -0.151643 -0.221521 -0.277485 -0.247511 -0.223320 -0.205998 -0.205201 0.520767 -0.765826 0.802867 -0.748202 1.000000
0.238600 0.296697 0.239941 0.285640 0.247938 0.283838 0.219031 0.281614 0.214824 0.266936 0.193343 0.383111 0.243628 0.257202 0.231708 0.371471 0.824019 -0.949577 0.052360 -0.602166 0.000000
-0.238600 -0.296697 -0.241524 -0.296853 -0.237280 -0.305321 -0.238804 -0.227071 -0.299267 -0.304511 -0.259661 -0.264414 -0.074872 -0.259821 -0.219987 -0.294285 0.336640 0.712339 -0.346706 0.603741 1.000000
0.190262 0.339983 0.191210 0.343817 0.212960 0.323034 0.186043 0.366310 0.187061 0.352686 0.212899 0.350434 0.242403 0.344793 0.264714 0.332738 -0.536437 0.884689 -0.216729 -0.539120 0.000000
-0.190262 -0.339983 -0.192963 -0.338775 -0.187769 -0.337763 -0.194622 -0.321193 -0.180114 -0.316739 -0.256210 -0.415671 -0.251984 -0.337773 -0.034723 -0.246814 -0.217531 0.852028 -0.643931 0.567890 1.000000
0.135413 0.374534 0.121444 0.378902 0.133487 0.395492 0.126722 0.408609 0.128366 0.435418 0.139696 0.519789 0.111928 0.213144 0.048096 0.229453 -0.370657 0.877053 -0.082035 0.063373 0.000000
-0.135413 -0.374534 -0.142565 -0.370967 -0.120364 -0.376081 -0.131513 -0.341415 -0.136364 -0.439679 -0.159881 -0.364127 -0.070569 -0.416833 0.034023 -0.373750 -0.491525 -0.585633 -0.795731 0.958355 1.000000
0.075734 0.399617 0.072082 0.397392 0.070035 0.397257 0.084878 0.409782 0.125846 0.381331 0.164040 0.445707 0.151859 0.503581 0.187420 0.361039 -0.627079 0.842941 -0.929362 0.855803 0.000000
-0.075734 -0.399617 -0.071029 -0.400241 -0.057549 -0.386795 -0.073279 -0.386794 -0.090775 -0.381062 -0.073429 -0.217172 -0.117426 -0.298151 -0.147208 -0.302338 0.321002 -0.262402 -0.567603 0.896245 1.000000
0.012925 0.414813 0.004702 0.422285 0.019885 0.405266 -0.006906 0.418392 0.024779 0.370901 0.046763 0.455049 0.130198 0.387840 0.039908 0.467819 -0.599548 0.222258 -0.063350 -0.175557 0.000000
-0.012925 -0.414813 -0.011362 -0.420455 -0.016795 -0.425749 0.037647 -0.338848 -0.019703 -0.540226 -0.016530 -0.443150 -0.034491 -0.435000 -0.043429 -0.560547 -0.337854 0.854006 0.723131 0.947784 1.000000
-0.051352 0.419993 -0.053139 0.419028 -0.051016 0.383356 -0.054410 0.414588 0.022605 0.439204 0.094040 0.416709 -0.247142 0.401978 -0.022834 0.192647 -0.404099 -0.186700 0.475541 -0.827811 0.000000
0.051352 -0.419993 0.056029 -0.415576 0.025883 -0.463030 0.077209 -0.431760 0.092101 -0.485224 0.052774 -0.461559 0.153949 -0.419610 -0.059791 -0.407233 -0.693074 -0.412923 -0.258823 -0.540843 1.000000
-0.115509 0.415294 -0.107707 0.400878 -0.117712 0.425486 -0.123082 0.395180 -0.113122 0.380932 -0.103054 0.403364 -0.155346 0.388063 -0.205046 0.562633 -0.970569 0.855851 0.227250 -0.251908 0.000000
0.115509 -0.415294 0.124935 -0.426928 0.106748 -0.406643 0.062000 -0.410495 0.161424 -0.409096 0.170976 -0.429184 0.192224 -0.336566 0.077199 -0.635265 -0.865903 0.724237 -0.245504 0.487476 1.000000
-0.178070 0.401081 -0.174252 0.410035 -0.183171 0.416024 -0.184063 0.389666 -0.083217 0.369082 -0.262401 0.405966 -0.153278 0.436976 -0.165048 0.497701 0.736548 0.819961 -0.208899 0.616343 0.000000
0.178070 -0.401081 0.173187 -0.410710 0.183883 -0.396903 0.229258 -0.353176 0.176713 -0.430443 0.164211 -0.378899 0.238352 -0.396696 0.286477 -0.351947 0.784849 -0.582870 0.562150 -0.844131 1.000000
-0.237695 0.377916 -0.239565 0.376076 -0.231550 0.360841 -0.239067 0.354807 -0.340917 0.429311 -0.213743 0.514113 -0.173833 0.551547 0.067394 0.339819 0.480476 -0.572652 -0.329691 -0.532133 0.000000
0.237695 -0.377916 0.248146 -0.376998 0.237564 -0.371760 0.211451 -0.420500 0.240917 -0.356458 0.197405 -0.295830 0.201862 -0.409814 0.194806 -0.094255 0.579302 0.012384 0.922985 -0.839772 1.000000
-0.293197 0.346526 -0.277378 0.348536 -0.279839 0.321798 -0.337484 0.330719 -0.250947 0.356629 -0.264780 0.399423 -0.323984 0.325861 -0.239956 0.384640 -0.565964 0.029772 0.479882 0.386616 0.000000
